accident_type,severity_class,year,x_etrs,y_etrs,lon,lat
MA,1,2013,25494564.137,6680354.285,24.901884,60.235853
MA,1,2013,25492500.908,6676645.676,24.864780,60.202534
MA,1,2013,25495473.119,6675021.772,24.918410,60.188003
MA,1,2013,25493015.440,6671693.922,24.874228,60.158100
MA,1,2013,25496725.706,6674825.135,24.940989,60.186250
MA,1,2013,25496956.000,6677333.826,24.945102,60.208768
MA,2,2013,25495344.360,6680698.166,24.915959,60.238949
MA,1,2013,25495436.063,6680753.247,24.917613,60.239445
MA,1,2013,25496889.857,6677630.200,24.943904,60.211428
MA,1,2013,25497091.973,6674473.450,24.947595,60.183096
MA,1,2013,25501848.677,6675670.380,25.033326,60.193846
JK,2,2013,25495639.642,6672710.225,24.921461,60.167258
MA,1,2013,25500807.764,6682240.279,25.014587,60.252816
MA,1,2013,25492343.851,6678756.559,24.861869,60.221477
MA,1,2013,25497466.245,6675617.525,24.954325,60.193367
MA,1,2013,25497554.521,6672789.084,24.955951,60.167982
MA,1,2013,25500862.440,6674928.068,25.015544,60.187186
MA,1,2013,25502001.939,6675576.720,25.036087,60.193004
MA,1,2013,25497660.833,6672842.741,24.957865,60.168464
MA,1,2013,25496929.643,6674994.540,24.944662,60.187772
MA,1,2013,25499095.926,6678758.842,24.983689,60.221569
PP,2,2013,25500264.727,6679788.319,25.004778,60.230810
MA,1,2013,25501348.659,6681058.422,25.024348,60.242207
MA,1,2013,25498140.435,6675143.685,24.966483,60.189118
PP,1,2013,25495817.848,6675413.779,24.924615,60.191525
MA,1,2013,25504840.560,6677741.980,25.087309,60.212414
MA,1,2013,25497881.311,6677966.626,24.961783,60.214454
MA,1,2013,25496508.551,6677107.879,24.937036,60.206737
MA,1,2013,25494101.140,6680205.607,24.893531,60.234512
MA,1,2013,25504193.829,6679364.725,25.075677,60.226986
MA,1,2013,25497022.319,6677338.982,24.946298,60.208815
MA,1,2013,25496119.180,6675814.889,24.930039,60.195128
MA,1,2013,25493083.440,6676808.462,24.875279,60.204006
MA,1,2013,25498485.471,6678214.849,24.972679,60.216685
MA,1,2013,25498629.438,6680503.918,24.975261,60.237230
MA,1,2013,25497125.919,6675075.759,24.948198,60.188503
PP,2,2013,25497510.137,6679293.075,24.955072,60.226357
JK,2,2013,25501162.986,6680742.634,25.020994,60.239373
MA,1,2013,25498257.456,6672436.683,24.968615,60.164822
MA,1,2013,25496970.434,6673117.420,24.945425,60.170925
MA,1,2013,25494866.225,6672372.315,24.907538,60.164216
MA,1,2013,25495634.838,6672755.143,24.921373,60.167661
MA,1,2013,25495559.001,6674333.286,24.919973,60.181825
MA,1,2013,25495625.047,6671449.294,24.921225,60.155940
PP,2,2013,25495254.557,6675327.528,24.914463,60.190745
PP,1,2013,25494804.400,6678158.424,24.906277,60.216148
MA,1,2013,25507190.095,6678591.269,25.129717,60.220002
MA,2,2013,25504209.262,6679416.471,25.075957,60.227451
MA,1,2013,25492191.532,6682322.796,24.858983,60.253483
MA,1,2013,25503011.264,6679742.373,25.054344,60.230386
MA,1,2013,25498942.174,6674872.754,24.980935,60.186689
MA,1,2013,25497175.443,6681521.995,24.949001,60.246360
MA,1,2013,25501696.776,6675678.245,25.030587,60.193917
MA,1,2013,25502213.288,6675444.954,25.039896,60.191820
MA,1,2013,25493211.984,6678239.704,24.877549,60.216854
MP,1,2013,25493773.109,6680634.937,24.887597,60.238361
JK,2,2013,25495538.993,6674898.099,24.919600,60.186894
MA,1,2013,25496082.262,6673845.804,24.929411,60.177455
MP,2,2013,25501533.425,6679454.518,25.027671,60.227811
MA,1,2013,25507073.387,6677083.697,25.127559,60.206473
MA,2,2013,25493056.520,6672277.394,24.874948,60.163337
JK,1,2013,25498579.236,6674836.261,24.974394,60.186361
MA,1,2013,25509627.514,6679052.926,25.173712,60.224096
MA,1,2013,25496259.752,6671815.767,24.932647,60.159236
MA,1,2013,25493835.383,6681657.785,24.888690,60.247542
MA,1,2013,25497185.289,6675624.155,24.949261,60.193425
MA,1,2013,25497603.230,6673540.303,24.956819,60.174724
MA,1,2013,25495853.033,6676572.307,24.925225,60.201924
MA,1,2013,25498740.008,6675670.073,24.977286,60.193845
MA,1,2013,25495782.572,6674557.616,24.923997,60.183840
MA,1,2013,25497549.680,6677725.047,24.955804,60.212284
MA,1,2013,25497555.177,6674354.855,24.955944,60.182035
MA,1,2013,25492065.859,6679096.943,24.856840,60.224527
MA,1,2013,25496517.871,6681018.938,24.937137,60.241840
MA,1,2013,25505300.072,6677296.998,25.095585,60.208415
PP,2,2013,25503177.477,6683455.638,25.057401,60.263713
MA,1,2013,25495115.568,6675434.091,24.911955,60.191700
MA,1,2013,25493742.787,6679998.883,24.887070,60.232652
MA,1,2013,25497382.186,6672401.622,24.952852,60.164503
MA,1,2013,25494199.690,6679192.080,24.895339,60.225417
MA,1,2013,25501152.671,6680997.579,25.020809,60.241662
MA,1,2013,25497721.796,6677810.878,24.958907,60.213055
MA,1,2013,25506141.749,6678764.792,25.110809,60.221577
MA,1,2013,25505184.484,6680710.230,25.093588,60.239051
MA,1,2013,25496440.410,6672467.470,24.935888,60.165087
MA,1,2013,25495323.219,6672288.690,24.915771,60.163471
MA,1,2013,25496379.010,6672597.960,24.934780,60.166257
PP,1,2013,25497883.577,6674994.186,24.961855,60.187775
MA,1,2013,25495614.029,6672377.942,24.921006,60.164275
MP,1,2013,25502211.547,6681277.586,25.039928,60.244170
PP,2,2013,25498177.105,6677233.981,24.967125,60.207880
MA,1,2013,25493659.788,6680991.078,24.885541,60.241556
MA,1,2013,25504532.536,6677750.456,25.081753,60.212494
MA,1,2013,25495715.186,6673814.532,24.922798,60.177170
PP,2,2013,25496593.474,6676213.397,24.938582,60.198709
MA,1,2013,25504865.407,6677732.878,25.087757,60.212332
MA,1,2013,25491614.114,6681390.490,24.848594,60.245103
MA,1,2013,25504652.890,6677574.535,25.083920,60.210914
MA,1,2013,25495538.429,6671825.371,24.919657,60.159315
MA,1,2013,25497797.993,6675918.200,24.960302,60.196068
MA,1,2013,25494437.949,6681259.794,24.899581,60.243979
MA,1,2013,25504361.500,6672327.458,25.078552,60.163822
MA,1,2013,25496602.270,6673290.946,24.938790,60.172479
MA,1,2013,25504269.116,6679279.044,25.077034,60.226217
MA,1,2013,25502553.690,6679868.040,25.046087,60.231517
MA,1,2013,25496758.149,6672434.930,24.941612,60.164797
MA,1,2013,25497860.398,6681318.383,24.961370,60.244537
MA,1,2013,25498281.409,6678142.686,24.968999,60.216036
MA,1,2013,25503433.568,6684145.580,25.062040,60.269903
PP,2,2013,25493984.228,6675769.263,24.891553,60.194693
MA,1,2013,25493437.117,6676708.414,24.881659,60.203114
MA,1,2013,25494848.979,6672674.952,24.907220,60.166932
MA,1,2013,25504579.848,6677549.312,25.082602,60.210688
MA,1,2013,25496374.636,6672854.221,24.934697,60.168557
MP,1,2013,25495532.992,6675112.327,24.919487,60.188817
MA,1,2013,25495537.234,6673381.996,24.919601,60.173286
MA,1,2013,25500403.044,6681791.948,25.007278,60.248793
MA,1,2013,25494501.246,6680325.613,24.900749,60.235595
MA,1,2013,25504701.847,6678084.382,25.084815,60.215489
MA,1,2013,25496379.746,6679670.167,24.934667,60.229733
PP,2,2013,25498253.817,6675146.662,24.968527,60.189145
MA,1,2013,25494201.091,6679191.581,24.895364,60.225413
MA,1,2013,25492465.914,6677263.827,24.864126,60.208082
MA,1,2013,25493430.385,6671140.350,24.881718,60.153138
MA,1,2013,25496365.703,6673311.149,24.934528,60.172658
MA,1,2013,25505732.598,6678384.179,25.103416,60.218167
MA,1,2013,25500493.189,6679249.786,25.008899,60.225976
MA,1,2013,25496738.701,6674352.440,24.941231,60.182008
MA,2,2013,25496159.843,6673723.289,24.930811,60.176356
MA,1,2013,25497059.720,6677779.764,24.946966,60.212772
PP,1,2013,25503111.223,6677307.078,25.056110,60.208528
MA,1,2013,25494490.889,6677249.286,24.900646,60.207984
MA,1,2013,25494220.159,6676795.923,24.895777,60.203911
MA,1,2013,25502524.034,6677033.133,25.045517,60.206073
JK,1,2013,25497815.990,6672816.181,24.960660,60.168226
MA,1,2013,25496971.164,6676588.093,24.945386,60.202075
MA,1,2013,25495346.469,6674731.189,24.916134,60.185394
MA,1,2013,25492562.537,6672177.501,24.866055,60.162432
MA,1,2013,25494989.851,6675515.770,24.909687,60.192431
MA,1,2013,25496833.116,6677831.987,24.942878,60.213239
MA,1,2013,25497101.827,6677400.432,24.947731,60.209367
MA,1,2013,25494464.560,6675392.122,24.900222,60.191315
MA,2,2013,25500729.812,6682707.521,25.013181,60.257010
MA,1,2013,25497918.574,6674980.716,24.962486,60.187654
MA,1,2013,25501602.766,6685104.236,25.028967,60.278519
JK,2,2013,25497777.779,6674977.109,24.959948,60.187621
MP,1,2013,25495683.697,6679697.145,24.922106,60.229969
MA,1,2013,25495617.539,6672762.744,24.921061,60.167729
MA,1,2013,25496847.208,6674663.634,24.943181,60.184802
MA,1,2013,25499100.978,6675874.325,24.983793,60.195679
MA,1,2013,25504861.572,6677731.976,25.087687,60.212324
MA,1,2013,25496486.629,6676521.332,24.936651,60.201472
MA,1,2013,25495619.879,6672689.500,24.921105,60.167072
MA,1,2013,25496891.511,6677310.586,24.943939,60.208559
MA,1,2013,25492307.949,6680157.991,24.861168,60.234055
MA,1,2013,25490798.791,6681967.082,24.833847,60.250261
MA,1,2013,25493252.835,6676985.585,24.878327,60.205598
MA,1,2013,25496492.472,6677081.145,24.936746,60.206497
MA,1,2013,25504389.007,6681434.798,25.079244,60.245564
MA,1,2013,25493642.162,6681096.292,24.885219,60.242500
MA,1,2013,25492742.756,6676198.569,24.869157,60.198526
MA,1,2013,25501774.323,6676544.573,25.031993,60.201692
MA,1,2013,25497089.517,6674034.522,24.947557,60.179157
MA,2,2013,25507492.463,6677069.630,25.135116,60.206340
MA,2,2013,25497908.996,6674386.459,24.962319,60.182321
MA,1,2013,25501713.082,6675648.542,25.030881,60.193650
JK,2,2013,25500138.601,6683703.418,25.002504,60.265949
MA,1,2013,25497842.092,6675165.100,24.961105,60.189309
MA,1,2013,25504717.223,6678038.806,25.085091,60.215080
MA,2,2013,25497739.283,6674218.147,24.959263,60.180809
MA,1,2013,25492142.350,6680476.489,24.858167,60.236911
MA,1,2013,25492894.259,6678200.008,24.871819,60.216492
MA,1,2013,25504983.335,6680712.450,25.089957,60.239074
MA,1,2013,25500393.878,6681786.674,25.007112,60.248746
MP,1,2013,25503422.742,6684141.516,25.061844,60.269867
MA,1,2013,25495809.843,6675388.607,24.924471,60.191299
MA,1,2013,25492577.471,6680213.596,24.866030,60.234559
MA,2,2013,25501750.753,6675760.664,25.031561,60.194656
MA,1,2013,25495784.362,6672134.289,24.924079,60.162090
MA,1,2013,25500621.360,6679617.874,25.011213,60.229280
MA,1,2013,25505996.067,6680973.590,25.108246,60.241404
MA,1,2013,25496956.773,6678622.344,24.945096,60.220333
MA,1,2013,25504780.519,6680693.405,25.086295,60.238905
MA,1,2013,25497916.505,6676487.737,24.962433,60.201181
MA,1,2013,25507560.088,6676820.025,25.136326,60.204098
MA,1,2013,25502687.551,6680958.304,25.048518,60.241302
MA,1,2013,25502269.018,6675089.459,25.040896,60.188629
MA,1,2013,25496950.421,6677349.253,24.945001,60.208907
MA,1,2013,25501717.476,6676622.480,25.030968,60.202392
MA,1,2013,25495753.305,6674611.176,24.923468,60.184321
MA,1,2013,25493434.711,6677118.693,24.881603,60.206796
MA,1,2013,25492217.831,6680309.160,24.859535,60.235410
MA,1,2013,25498218.433,6674793.513,24.967892,60.185976
MA,1,2013,25497513.130,6678295.009,24.955138,60.217399
MA,1,2013,25501776.185,6684366.850,25.032095,60.271900
JK,2,2013,25496784.337,6674569.728,24.942050,60.183958
PP,2,2013,25497399.474,6674914.704,24.953131,60.187059
MA,1,2013,25495228.899,6680693.262,24.913875,60.238904
MA,1,2013,25497290.206,6672699.655,24.951191,60.167177
MA,1,2013,25495755.214,6679594.072,24.923398,60.229044
MA,1,2013,25498343.298,6674963.081,24.970141,60.187498
MA,1,2013,25494406.340,6677308.399,24.899120,60.208513
MA,1,2013,25505194.072,6678067.162,25.093693,60.215329
MA,2,2013,25497732.313,6674967.453,24.959129,60.187534
MA,1,2013,25497369.047,6682576.511,24.952483,60.255826
MA,1,2013,25504846.699,6677760.787,25.087420,60.212583
MA,1,2013,25492617.792,6681119.929,24.866725,60.242695
MA,1,2013,25497215.972,6673489.250,24.949843,60.174264
MA,1,2013,25499240.174,6681013.358,24.986283,60.241804
MA,2,2013,25501555.481,6673796.165,25.028026,60.177025
MA,1,2013,25497895.241,6676024.165,24.962054,60.197020
MA,1,2013,25496140.260,6673753.677,24.930458,60.176628
MA,1,2013,25495601.167,6680818.934,24.920592,60.240036
MA,1,2013,25497484.874,6674565.775,24.954674,60.183928
MA,1,2013,25493176.984,6679728.755,24.876867,60.230218
MA,3,2013,25502820.635,6677249.972,25.050869,60.208017
PP,1,2013,25495749.357,6674789.126,24.923393,60.185918
MA,1,2013,25497703.201,6681386.037,24.958532,60.245143
MA,1,2013,25495971.608,6672310.239,24.927448,60.163671
MA,2,2013,25500266.678,6683208.609,25.004817,60.261508
MA,2,2013,25504215.570,6679407.615,25.076070,60.227371
MA,1,2013,25492805.891,6671631.647,24.870457,60.157537
MP,2,2013,25495465.035,6675218.094,24.918260,60.189765
MA,1,2013,25495600.964,6672289.180,24.920773,60.163478
JK,2,2013,25501039.542,6680658.243,25.018765,60.238616
MA,1,2013,25495962.437,6672516.185,24.927279,60.165520
MA,1,2013,25499535.522,6683537.521,24.991609,60.264460
MA,1,2013,25502381.748,6675787.936,25.042936,60.194898
MA,2,2013,25495287.165,6675291.238,24.915052,60.190420
MA,1,2013,25496356.538,6674699.061,24.934338,60.185115
MA,1,2013,25493482.817,6676521.001,24.882489,60.201432
MA,1,2013,25502993.126,6679732.207,25.054016,60.230295
PP,2,2013,25500737.435,6680090.899,25.013310,60.233525
MA,1,2013,25496231.877,6672585.360,24.932130,60.166143
PP,2,2013,25496336.564,6674722.311,24.933977,60.185324
JK,1,2013,25496646.351,6672180.279,24.939602,60.162511
MA,1,2013,25492055.869,6680038.572,24.856623,60.232978
MA,1,2013,25504216.404,6677495.791,25.076046,60.210212
MA,1,2013,25507350.529,6680018.292,25.132663,60.232808
MA,1,2013,25498475.733,6677013.890,24.972512,60.205905
MA,1,2013,25494523.666,6675842.256,24.901275,60.195356
MA,1,2013,25496586.210,6673122.805,24.938503,60.170970
MA,1,2013,25501552.247,6681314.781,25.028025,60.244507
MA,1,2013,25495516.848,6673384.931,24.919234,60.173312
MA,1,2013,25495425.755,6675282.139,24.917550,60.190339
MA,2,2013,25494342.376,6675541.186,24.898015,60.192651
MA,2,2013,25492233.379,6680276.133,24.859817,60.235114
MA,1,2013,25495969.069,6672525.538,24.927398,60.165604
MA,2,2013,25498167.384,6676943.876,24.966952,60.205276
MA,1,2013,25502826.296,6677186.399,25.050970,60.207447
MA,1,2013,25495967.142,6674339.871,24.927327,60.181888
MA,1,2013,25504160.068,6679127.876,25.075063,60.224861
MA,1,2013,25494711.510,6675382.946,24.904673,60.191236
MA,2,2013,25495221.170,6672388.383,24.913931,60.164364
MA,1,2013,25500832.642,6682141.702,25.015036,60.251931
MA,1,2013,25501380.372,6675425.890,25.024882,60.191653
MA,1,2013,25495495.622,6673468.412,24.918850,60.174061
PP,2,2013,25493341.712,6677114.537,24.879926,60.206757
MA,1,2013,25496897.773,6677317.321,24.944052,60.208620
MA,1,2013,25500373.362,6682178.979,25.006742,60.252267
PP,2,2013,25502744.865,6673605.473,25.049453,60.175307
MA,1,2013,25495620.962,6672794.382,24.921122,60.168013
MA,1,2013,25502279.625,6685001.512,25.041199,60.277594
MA,2,2013,25495630.891,6671792.153,24.921323,60.159018
MA,1,2013,25495408.223,6672383.821,24.917300,60.164326
MA,1,2013,25497646.905,6673549.006,24.957606,60.174803
MA,1,2013,25497477.003,6674303.462,24.954536,60.181573
JK,2,2013,25494399.471,6676644.244,24.899014,60.202552
MA,1,2013,25494618.883,6672218.727,24.903088,60.162834
MA,1,2013,25494193.319,6679664.165,24.895210,60.229654
MA,1,2013,25503329.915,6681577.059,25.060124,60.246851
MA,1,2013,25502544.137,6675317.430,25.045858,60.190674
MA,1,2013,25495380.162,6674998.633,24.916735,60.187794
MA,1,2013,25495890.078,6681149.902,24.925801,60.243010
JK,2,2013,25504338.678,6677477.783,25.078251,60.210049
MA,1,2013,25497528.528,6682705.670,24.955362,60.256987
MA,1,2013,25502661.227,6676938.987,25.047990,60.205227
MA,1,2013,25503852.119,6679498.358,25.069514,60.228189
PP,1,2013,25498244.471,6674833.124,24.968361,60.186331
PP,2,2013,25498013.792,6675141.602,24.964200,60.189099
PP,1,2013,25507665.974,6676663.630,25.138230,60.202693
MA,1,2013,25502489.375,6676601.420,25.044887,60.202199
JK,1,2013,25504774.504,6683105.096,25.086244,60.260551
MA,1,2013,25500783.612,6675149.736,25.014124,60.189176
MA,1,2013,25502611.160,6675827.623,25.047073,60.195253
MA,2,2013,25495648.181,6680832.242,24.921440,60.240156
MA,1,2013,25496447.582,6675863.765,24.935958,60.195570
MA,1,2013,25504318.513,6679216.992,25.077924,60.225659
MA,1,2013,25501812.434,6675566.919,25.032671,60.192917
MA,1,2013,25495030.469,6675373.113,24.910423,60.191151
PP,1,2013,25494390.099,6676728.103,24.898843,60.203305
MA,1,2013,25502466.840,6674797.003,25.044458,60.186003
MA,1,2013,25495760.499,6674763.990,24.923595,60.185692
MA,1,2013,25497839.988,6675472.482,24.961064,60.192068
MA,1,2013,25495626.842,6672433.466,24.921236,60.164774
MA,1,2013,25494598.849,6680372.504,24.902510,60.236017
MA,1,2013,25493133.650,6681021.339,24.876041,60.241819
MA,1,2013,25500137.671,6681740.908,25.002486,60.248335
MA,1,2013,25497659.842,6673982.696,24.957834,60.178695
MA,1,2013,25496352.544,6681037.935,24.934152,60.242009
MA,1,2013,25503660.535,6682213.932,25.066106,60.252564
MP,2,2013,25497006.213,6678079.746,24.945996,60.215464
MA,1,2013,25491724.546,6676875.550,24.850772,60.204583
MA,1,2013,25499784.500,6674801.932,24.996116,60.186055
MA,1,2013,25502565.065,6674727.303,25.046228,60.185377
MA,1,2013,25496946.541,6676570.812,24.944943,60.201920
MA,1,2013,25504902.790,6677418.317,25.088423,60.209509
MA,1,2013,25495697.427,6672157.102,24.922513,60.162294
MA,1,2013,25497629.144,6674299.649,24.957277,60.181540
MA,1,2013,25497317.996,6674194.826,24.951672,60.180597
MA,1,2013,25495040.310,6672566.547,24.910669,60.165961
MA,1,2013,25496001.160,6676561.167,24.927897,60.201825
MA,2,2013,25505531.235,6680664.819,25.099846,60.238639
MA,1,2013,25493978.029,6680199.010,24.891309,60.234451
JK,2,2013,25496747.000,6672787.893,24.941405,60.167965
PP,2,2013,25501639.324,6684067.242,25.029620,60.269211
MA,1,2013,25502306.644,6676683.980,25.041593,60.202941
JK,2,2013,25495700.113,6674660.418,24.922509,60.184762
MA,1,2013,25495854.138,6676564.500,24.925246,60.201854
MA,1,2013,25496841.039,6673050.532,24.943095,60.170323
MA,1,2013,25501460.772,6675475.620,25.026332,60.192099
MA,1,2013,25504547.747,6677752.521,25.082028,60.212512
MA,1,2013,25496121.279,6673071.932,24.930129,60.170509
JK,2,2013,25504595.423,6677831.284,25.082889,60.213219
JK,2,2013,25500662.780,6679989.947,25.011962,60.232619
MA,2,2013,25504399.531,6672519.462,25.079241,60.165545
MA,1,2013,25495573.688,6673180.907,24.920262,60.171482
MA,1,2013,25496144.796,6673055.722,24.930553,60.170364
MA,1,2013,25494791.385,6675396.476,24.906113,60.191358
MA,1,2013,25502431.416,6676534.082,25.043841,60.201595
MA,1,2013,25496283.211,6672759.116,24.933052,60.167703
MA,1,2013,25504736.427,6677914.033,25.085434,60.213960
MA,1,2013,25493453.506,6676551.383,24.881960,60.201705
MA,1,2013,25498337.073,6672429.423,24.970049,60.164757
MA,1,2013,25496770.688,6672769.647,24.941832,60.167802
MA,1,2013,25491599.547,6680894.274,24.848351,60.240650
MA,1,2013,25500455.567,6682091.616,25.008227,60.251482
JK,2,2013,25496043.504,6680613.452,24.928581,60.238196
MA,1,2013,25491762.087,6680804.053,24.851289,60.239843
